built_unique_ID	projectID	projectName	projectRecordedBy	projectCreationDate	projectOwner	projectEmailContact	projectInstitutionID	projectNotes	projectContinent	projectCountry	projectState	projectLocality	siteID	siteType	siteDescription	stationID	stationName	stationDecimalLongitude	stationDecimalLatitude	stationNotes	replicateID	replicateName	replicateCollectorName	replicateCollectionDate	replicateCollectionTime	replicateStorageID	replicateStorageDate	replicateStorageLocation	replicateStorageMethod	replicateMinEleInM	replicateMEleInM	replicateMinDepthInM	replicateMDepthInM	replicateFlowRateInMperS	replicateFilterType	replicateFiltDurationInS	replicateVolume	replicateProcessLocation	replicateRiparianVegPerCover	replicateDissO2InmgPerL	replicateWaterTempInC	replicatepH	replicateTSSInMgperL	replicateECInuSpercm	replicateTurbInNTU	replicateDischarge	replicateTide	replicateChlorophyl	replicateSalinityInppt	replicateContaminantsInngPerg	replicatesTraceMetalsInmgPerkg	replicatePercentOrganicContent	replicateMircoActivity	replicateGrainSize	replicateNotes	tractID	tractName	tractAnalystName	tractDate	tractTime	tractLocation	tractMethod	tractMethodCitation	tractNotes	tractTubePlateID	tractDNAStorageLocation	tractMethodOfStorage	tractQuantMethod	tractConcInngPerul	assayID	assayName	assayDescription	assayOwnership	assayCitation	assayDate	assayGeneTarget	assayGeneSymbol	assayPrimeR	assayPrimeF	assayProbe	assayAmpliconLenInBP	assayProbeFluorescentTag	assayDyes	assayQuencher	assayProbeMods	assayTonID	assayKingdom	assayPhylum	assayClass	assayOrder	assayFamily	assayGenus	assaySubgenus	assaySpecies	assayCommonName	assayOrganismScope	assayEstabMeans	resultRunID	resultReactID	resultRecordedBy	resultDate	resultTime	resultPlatform	resultMachineID	resultWellLoc	resultSampleType	resultStdCurveID	resultTemplateConcInCopy	resultUserProvThres	resultUserProvCq	resultUserCopyNum	resultUserProvLOD	resultUserProvLOQ	resultnVolInuL	resultFwdPrimeBatch	resultRevPrimeBatch	resultNTPConcInngPeruL	resultPrimeConcInngPeruL	resultProbeConcInngPeruL	resultMgConcInngPeruL	resultPolymeraseBatch	resultPolymeraseConcInngPeruL	resultthermocyclerProtocol	resultPCRNotes	Cycle1	Cycle2	Cycle3	Cycle4	Cycle5	Cycle6	Cycle7	Cycle8	Cycle9	Cycle10	Cycle11	Cycle12	Cycle13	Cycle14	Cycle15	Cycle16	Cycle17	Cycle18	Cycle19	Cycle20	Cycle21	Cycle22	Cycle23	Cycle24	Cycle25	Cycle26	Cycle27	Cycle28	Cycle29	Cycle30	Cycle31	Cycle32	Cycle33	Cycle34	Cycle35	Cycle36	Cycle37	Cycle38	Cycle39	Cycle40	Cycle41	Cycle42	Cycle43	Cycle44	Cycle45	Cycle46	Cycle47	Cycle48	Cycle49	Cycle50	Cycle51	Cycle52	Cycle53	Cycle54	Cycle55	Cycle56	Cycle57	Cycle58	Cycle59	Cycle60	Cycle61	Cycle62	Cycle63	Cycle64	Cycle65	Cycle66	Cycle67	Cycle68	Cycle69	Cycle70	mdmaprCqwUserThres	mdmaprThres	mdmaprCq	mdmaprPCREffEq	mdmaprPCREff	mdmaprRSqPCREff	userPCREffEq	userPCREff	userRSqPCREff	userStdCurveLineEq	userStdCurveEfficiency	userStdCurveRSq	userStdCurveLOD95	userStdCurveLOQ35	mdmaprStdCurveLineEq	mdmaprStdCurveEfficiency	mdmaprStdCurveRSq	mdmaprStdCurveLOD95	mdmaprStdCurveLOQ35	mdmaprCopyNum
Keji_A_39_CytochromeB_91C	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	D	Black Rattle	-65.171061	44.309693	NA	AD	91C	Tzitziki	2018-06-11	NA	EE-18-097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.6	20.8	4.51	NA	NA	0.01758	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	AD	EE-18-097	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	39	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	C06	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.047145	9.201885	9.20778	9.229885	9.226938	9.250517	9.229885	9.251991	9.257886	9.257886	9.275571	9.281465	9.272623	9.282939	9.321256	9.327151	9.343362	9.347783	9.381678	9.39052	9.406731	9.411153	9.421469	9.449469	9.464206	9.464206	9.47747	9.503997	9.52905	9.545261	9.564419	9.585051	9.589472	9.626315	9.617473	9.636631	9.652842	9.673474	9.676421	9.685264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_A_4_CytochromeB_86A	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	B	Lower Peskowesk Br.	-65.188016	44.28381	NA	E	86A	Tzitziki	2018-06-11	NA	EE-18-087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.7	16.2	4.3	NA	NA	0.0169	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	E	EE-18-087	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	4	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	A05	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	8.848193	9.025039	9.061882	9.098725	9.098725	9.138515	9.123778	9.160621	9.160621	9.182726	9.204832	9.206306	9.194516	9.201885	9.222517	9.231359	9.221043	9.229885	9.253465	9.256412	9.25936	9.254939	9.288834	9.293255	9.294729	9.296203	9.327151	9.341888	9.353678	9.372836	9.375783	9.39052	9.419995	9.449469	9.440627	9.461259	9.499575	9.503997	9.511365	9.523155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_A_40_CytochromeB_92C	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	D	Black Rattle	-65.171061	44.309693	NA	AE	92C	Tzitziki	2018-06-11	NA	EE-18-099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.6	20.8	4.51	NA	NA	0.01758	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	AE	EE-18-099	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	40	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	C07	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.328624	9.483365	9.514313	9.530524	9.537892	9.537892	9.523155	9.539366	9.551156	9.555577	9.561472	9.564419	9.55705	9.564419	9.59242	9.589472	9.618947	9.629263	9.657263	9.674948	9.689685	9.704422	9.707369	9.74716	9.75895	9.763371	9.781055	9.813477	9.83853	9.85032	9.870952	9.888637	9.898953	9.915164	9.907795	9.924006	9.932848	9.949059	9.960849	9.95348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_A_41_CytochromeB_93C	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	D	Black Rattle	-65.171061	44.309693	NA	AP	93C	Tzitziki	2018-06-11	NA	EE-18-094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.6	20.8	4.51	NA	NA	0.01758	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	AP	EE-18-094	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	41	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	D06	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.288834	9.431785	9.442101	9.45389	9.443574	9.462733	9.45389	9.459785	9.46568	9.470101	9.480417	9.473049	9.459785	9.478943	9.470101	9.468627	9.486312	9.496628	9.489259	9.511365	9.515786	9.527576	9.552629	9.576209	9.583577	9.590946	9.62042	9.654316	9.672	9.694106	9.719159	9.729475	9.745686	9.754528	9.757476	9.778108	9.804635	9.795792	9.825267	9.820846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_A_42_CytochromeB_94C	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	D	Black Rattle	-65.171061	44.309693	NA	AQ	94C	Tzitziki	2018-06-11	NA	EE-18-095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.6	20.8	4.51	NA	NA	0.01758	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	AQ	EE-18-095	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	42	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	D07	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.68379	9.825267	9.831162	9.828214	9.817898	9.822319	9.823793	9.834109	9.85032	9.859162	9.884215	9.896005	9.900426	9.935796	9.956428	9.972638	10.009481	10.031587	10.040429	10.066956	10.06843	10.078746	10.092009	10.118536	10.111168	10.114115	10.134747	10.164222	10.164222	10.173064	10.189275	10.199591	10.209907	10.217275	10.215802	10.220223	10.239381	10.240855	10.254118	10.265908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_A_43_CytochromeB_95C	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	D	Black Rattle	-65.171061	44.309693	NA	AR	95C	Tzitziki	2018-06-11	NA	EE-18-096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.6	20.8	4.51	NA	NA	0.01758	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	AR	EE-18-096	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	43	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	D08	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.296203	9.433258	9.461259	9.478943	9.486312	9.478943	9.483365	9.489259	9.484838	9.486312	9.503997	9.50547	9.495154	9.512839	9.509892	9.52905	9.554103	9.564419	9.554103	9.587998	9.59242	9.595367	9.621894	9.638105	9.630736	9.644	9.667579	9.691159	9.707369	9.729475	9.744212	9.751581	9.781055	9.794319	9.79874	9.807582	9.844425	9.840004	9.866531	9.884215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_A_44_CytochromeB_96C	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	D	Black Rattle	-65.171061	44.309693	NA	AS	96C	Tzitziki	2018-06-11	NA	EE-18-097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.6	20.8	4.51	NA	NA	0.01758	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	AS	EE-18-097	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	44	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	D09	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.20778	9.335993	9.381678	9.387573	9.377257	9.400836	9.393468	9.40231	9.397889	9.415574	9.422942	9.424416	9.4141	9.433258	9.439153	9.450943	9.449469	9.456838	9.474522	9.475996	9.490733	9.486312	9.524629	9.520208	9.536418	9.54084	9.567366	9.571788	9.593893	9.613052	9.621894	9.626315	9.663158	9.673474	9.680843	9.689685	9.720633	9.725054	9.732423	9.757476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_A_45_CytochromeB_97C	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	A	Lake	Kejimkujik National Park	D	Black Rattle	-65.171061	44.309693	NA	AT	97C	Tzitziki	2018-06-11	NA	EE-18-099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.6	20.8	4.51	NA	NA	0.01758	NA	NA	NA	0.01	NA	NA	NA	NA	NA	NA	AT	EE-18-099	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	45	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	D10	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.250517	9.352204	9.40231	9.440627	9.428837	9.428837	9.418521	9.417047	9.403784	9.421469	9.433258	9.424416	9.409679	9.4141	9.415574	9.421469	9.422942	9.433258	9.421469	9.436206	9.439153	9.42589	9.447995	9.449469	9.439153	9.440627	9.452417	9.449469	9.459785	9.459785	9.464206	9.461259	9.483365	9.481891	9.470101	9.483365	9.503997	9.492207	9.506944	9.515786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	Unable to compute
Keji_A_46_CytochromeB_99C	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA	A	99C	Tzitziki	2018-06-11	NA	Neg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A	Neg	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	46	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	A01	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.996218	10.134747	10.122958	10.136221	10.130326	10.136221	10.1318	10.140642	10.130326	10.180432	10.196643	10.212854	10.218749	10.243802	10.260013	10.288014	10.317488	10.336646	10.342541	10.370542	10.379384	10.380858	10.41328	10.428017	10.420648	10.430964	10.467807	10.482544	10.498755	10.507597	10.525282	10.535598	10.578336	10.615179	10.663811	10.787604	11.049925	11.45225	12.078579	12.850806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	11.45225	39	y = 0.03 x + 1.08	1.06393359682459	1	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	-0.15644171779141
Keji_A_47_CytochromeB_CP	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA	AU	CP	Tzitziki	2018-06-11	NA	Pos.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AU	Pos.1	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	47	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	D11	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.293255	9.378731	9.358099	9.334519	9.346309	9.467154	9.447995	9.450943	9.443574	9.468627	9.483365	9.498102	9.490733	9.524629	9.542313	9.559998	9.579156	9.602736	9.613052	9.644	9.669053	9.692632	9.789898	9.906321	10.1318	10.534124	11.268035	12.365954	13.820512	15.490232	17.273429	19.106732	21.022564	22.923658	24.795277	26.683108	28.604834	30.438137	32.249335	34.041374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	11.268035	28	y = 0.05 x + 1.09	1.11762602383932	1	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	3.21779141104295
Keji_A_48_CytochromeB_CP	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA	AV	CP	Tzitziki	2018-06-11	NA	Pos.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AV	Pos.2	Tzitziki	NA	NA	NA	NA	NA	NA	NA	NA	NA	qPCR on mic	NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	A	48	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	D12	unkn	1	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.157673	9.285887	9.313887	9.344835	9.35073	9.365467	9.359572	9.366941	9.372836	9.394942	9.400836	9.415574	9.396415	9.419995	9.428837	9.447995	9.46568	9.493681	9.492207	9.509892	9.530524	9.54084	9.587998	9.604209	9.63221	9.661684	9.707369	9.772213	9.878321	10.053693	10.372016	10.920238	11.848679	13.119023	14.662004	16.374462	18.179765	19.99391	21.858161	23.720938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Unable to compute	10.920238	33	y = 0.04 x + 1.07	1.10721397718683	1	Unable to compute	Unable to compute	Unable to compute	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	1.6840490797546
